2019-12-21 14:59:25 ===> -------------------------------------------This is all configurations-----------------------------------------
2019-12-21 14:59:25 ===> opts:
user=zjf,
experiment=DMFNet16x_rotate_,
data=2019-12-21,
warm=30,
root=/data1/zjf,
train_dir=MICCAI_BraTS_2019_Data_Training,
valid_dir=MICCAI_BraTS_2019_Data_Validation,
mode=train_all,
train_file=all.txt,
valid_file=valid.txt,
dataset=brats,
model=resnet,
model_name=DilatedMFNet,
model_depth=34,
input_C=4,
input_H=240,
input_W=240,
input_D=160,
output_D=155,
resnet_shortcut=A,
lr=0.001,
weight_decay=1e-05,
amsgrad=True,
criterion=Generalized_dice,
num_class=4,
description=DMFNet16x training on the whole dataset with 128!,
seed=1,
no_cuda=False,
resume=checkpoint/DMFNet_T128_xavier_2019-11-19/model_epoch_139.pth,
load=False,
valid_transform=Compose([Pad((0, 0, 0, 5, 0)),NumpyType((np.float32, np.int64))]),
GPU=4, 5, 6, 7,
num_workers=8,
batch_size=4,
start_epoch=0,
end_epoch=500,
save_freq=50,
output_dir=output,
submission=submission,
visual=visualization,
test_date=2019-12-20,
test_file=model_epoch_last.pth,
snapshot=True,
use_TTA=False,
post_process=True,
save_format=nii,
crop_H=128,
crop_W=128,
crop_D=128
2019-12-21 14:59:25 ===> ---------------------------------------------This is a halving line-------------------------------------------
2019-12-21 14:59:25 ===> DMFNet16x training on the whole dataset with 128!
2019-12-21 14:59:32 ===> re-training!!!
2019-12-21 14:59:32 ===> Samples for train = 335
2019-12-21 15:08:20 ===> Epoch: 0_Iter:75  loss: 0.97973 || 1:0.0025 | 2:0.0242 | 4:0.0347 ||
2019-12-21 15:08:21 ===> Epoch: 0_Iter:76  loss: 0.98560 || 1:0.0026 | 2:0.0172 | 4:0.0178 ||
2019-12-21 15:08:21 ===> Epoch: 0_Iter:77  loss: 0.98547 || 1:0.0047 | 2:0.0076 | 4:0.0153 ||
2019-12-21 15:08:22 ===> Epoch: 0_Iter:78  loss: 0.97914 || 1:0.0051 | 2:0.0385 | 4:0.0212 ||
2019-12-21 15:08:23 ===> Epoch: 0_Iter:79  loss: 0.97038 || 1:0.0037 | 2:0.0211 | 4:0.0377 ||
2019-12-21 15:09:07 ===> Epoch: 0_Iter:80  loss: 0.98889 || 1:0.0013 | 2:0.0218 | 4:0.0181 ||
2019-12-21 15:09:08 ===> Epoch: 0_Iter:81  loss: 0.98037 || 1:0.0049 | 2:0.0328 | 4:0.0215 ||
2019-12-21 15:09:09 ===> Epoch: 0_Iter:82  loss: 0.98492 || 1:0.0052 | 2:0.0199 | 4:0.0153 ||
2019-12-21 15:09:09 ===> Epoch: 0_Iter:83  loss: 0.99604 || 1:0.0016 | 2:0.0069 | 4:0.0044 ||
2019-12-21 15:09:13 ===> Current epoch time consumption: 9.69 minutes!
2019-12-21 15:09:13 ===> Estimated remaining training time: 80.56 hours!
2019-12-21 15:10:06 ===> Epoch: 1_Iter:0  loss: 0.98048 || 1:0.0062 | 2:0.0209 | 4:0.0197 ||
2019-12-21 15:10:07 ===> Epoch: 1_Iter:1  loss: 0.98491 || 1:0.0059 | 2:0.0097 | 4:0.0156 ||
